Country.Code	Country	inc.elast	Country.ineq.intol	GDP_Percap	Gini_Latest	tol.ineq	social.class	SEX	AGE	EDUCYRS	Act.CEO.Unskill
380	IT	.5	4.59	34757.84066	31.9	3	4	2	45	 	13.0434782608696
578	NO	.17	3.52	64893.05564	25	2	4	2	45	 	2.94117647058824
208	DK	.15	3.6	44862.50398	24.8	1	4	2	45	 	3.33333333333333
392	JP	.34	4.11	36426.30221	37.6	2	3	1	45	 	 
752	SE	.27	3.93	45143.52332	23	2	4	1	45	 	2.22222222222222
578	NO	.17	3.52	64893.05564	25	1	1	2	44	 	3.33333333333333
208	DK	.15	3.6	44862.50398	24.8	1	2	2	44	 	10
152	CL	.52	4.19	22333.1064	52.1	1	2	2	44	 	 
392	JP	.34	4.11	36426.30221	37.6	2	3	2	44	 	10
392	JP	.34	4.11	36426.30221	37.6	2	4	2	44	 	5
578	NO	.17	3.52	64893.05564	25	2	2	1	44	 	2.85714285714286
380	IT	.5	4.59	34757.84066	31.9	1	4	1	44	 	8.88888888888889
156	CN	.6	4.27	13216.54189	47.3	1	4	1	44	 	50
246	FI	.18	3.88	39754.48524	26.8	2	5	1	44	 	25
208	DK	.15	3.6	44862.50398	24.8	3	1	2	43	 	1.66666666666667
208	DK	.15	3.6	44862.50398	24.8	2	2	2	43	 	3.88888888888889
392	JP	.34	4.11	36426.30221	37.6	1	2	2	43	 	 
380	IT	.5	4.59	34757.84066	31.9	1	2	2	43	 	16.6666666666667
392	JP	.34	4.11	36426.30221	37.6	2	4	2	43	 	3
392	JP	.34	4.11	36426.30221	37.6	1	1	1	43	 	200
578	NO	.17	3.52	64893.05564	25	1	2	1	43	 	2.5
246	FI	.18	3.88	39754.48524	26.8	4	4	1	43	 	7.5
392	JP	.34	4.11	36426.30221	37.6	2	5	1	43	 	10
208	DK	.15	3.6	44862.50398	24.8	1	2	2	42	 	1.25
36	AU	.26	3.91	43901.55485	30.3	2	3	2	42	 	375
392	JP	.34	4.11	36426.30221	37.6	1	3	2	42	 	 
392	JP	.34	4.11	36426.30221	37.6	2	4	2	42	 	24
208	DK	.15	3.6	44862.50398	24.8	2	4	2	42	 	2.5
208	DK	.15	3.6	44862.50398	24.8	1	5	1	42	 	1.25
208	DK	.15	3.6	44862.50398	24.8	2	2	2	41	 	2.66666666666667
724	ES	.4	4.19	33763.39366	34	1	2	2	41	 	6
392	JP	.34	4.11	36426.30221	37.6	1	3	2	41	 	 
578	NO	.17	3.52	64893.05564	25	3	4	2	41	 	2.33333333333333
392	JP	.34	4.11	36426.30221	37.6	2	4	2	41	 	 
554	NZ	.29	3.69	35217.08835	36.2	2	4	1	41	 	8
578	NO	.17	3.52	64893.05564	25	1	4	1	41	 	3.03030303030303
710	ZA	.71	4.35	13046.20783	63.1	1	2	2	40	 	10
392	JP	.34	4.11	36426.30221	37.6	2	4	2	40	 	5
392	JP	.34	4.11	36426.30221	37.6	2	4	2	40	 	 
724	ES	.4	4.19	33763.39366	34	3	2	1	40	 	 
710	ZA	.71	4.35	13046.20783	63.1	2	3	1	40	 	70
392	JP	.34	4.11	36426.30221	37.6	2	3	1	40	 	 
392	JP	.34	4.11	36426.30221	37.6	2	5	1	40	 	25
208	DK	.15	3.6	44862.50398	24.8	2	1	2	39	 	2
392	JP	.34	4.11	36426.30221	37.6	3	2	2	39	 	 
752	SE	.27	3.93	45143.52332	23	2	2	2	39	 	18.4210526315789
380	IT	.5	4.59	34757.84066	31.9	1	2	2	39	 	18.1818181818182
724	ES	.4	4.19	33763.39366	34	1	2	2	39	 	2.5
392	JP	.34	4.11	36426.30221	37.6	1	1	1	39	 	 
156	CN	.6	4.27	13216.54189	47.3	2	2	1	39	 	300
380	IT	.5	4.59	34757.84066	31.9	1	2	2	38	 	8.33333333333333
392	JP	.34	4.11	36426.30221	37.6	1	3	2	38	 	 
392	JP	.34	4.11	36426.30221	37.6	1	3	2	38	 	28.5714285714286
392	JP	.34	4.11	36426.30221	37.6	2	4	2	38	 	16.6666666666667
578	NO	.17	3.52	64893.05564	25	1	4	2	38	 	3.33333333333333
380	IT	.5	4.59	34757.84066	31.9	1	4	2	38	 	6
208	DK	.15	3.6	44862.50398	24.8	1	4	2	38	 	 
710	ZA	.71	4.35	13046.20783	63.1	2	2	1	38	 	40
724	ES	.4	4.19	33763.39366	34	2	2	2	37	 	 
392	JP	.34	4.11	36426.30221	37.6	1	2	2	37	 	20
578	NO	.17	3.52	64893.05564	25	2	3	2	37	 	2.66666666666667
752	SE	.27	3.93	45143.52332	23	1	3	2	37	 	5.45454545454545
578	NO	.17	3.52	64893.05564	25	3	4	2	37	 	10
724	ES	.4	4.19	33763.39366	34	2	4	2	37	 	 
380	IT	.5	4.59	34757.84066	31.9	1	4	2	37	 	500
724	ES	.4	4.19	33763.39366	34	1	1	1	37	 	16.3636363636364
392	JP	.34	4.11	36426.30221	37.6	2	3	1	37	 	3
380	IT	.5	4.59	34757.84066	31.9	1	4	2	36	 	3.75
380	IT	.5	4.59	34757.84066	31.9	1	4	2	36	 	3.84615384615385
392	JP	.34	4.11	36426.30221	37.6	2	5	2	36	 	3.33333333333333
392	JP	.34	4.11	36426.30221	37.6	1	5	2	36	 	10
710	ZA	.71	4.35	13046.20783	63.1	1	2	1	36	 	10
380	IT	.5	4.59	34757.84066	31.9	4	4	1	36	 	11.8181818181818
752	SE	.27	3.93	45143.52332	23	2	4	1	36	 	 
32	AR	.47	4.25	18600	45.8	2	4	1	36	 	12
392	JP	.34	4.11	36426.30221	37.6	2	2	2	35	 	 
208	DK	.15	3.6	44862.50398	24.8	2	2	2	35	 	2.56410256410256
724	ES	.4	4.19	33763.39366	34	4	4	2	35	 	66.6666666666667
392	JP	.34	4.11	36426.30221	37.6	2	4	2	35	 	5
710	ZA	.71	4.35	13046.20783	63.1	1	4	2	35	 	4.66666666666667
724	ES	.4	4.19	33763.39366	34	2	2	1	35	 	 
156	CN	.6	4.27	13216.54189	47.3	1	3	1	35	 	200
710	ZA	.71	4.35	13046.20783	63.1	2	2	2	34	 	1.5
246	FI	.18	3.88	39754.48524	26.8	1	2	2	34	 	57.5
724	ES	.4	4.19	33763.39366	34	2	3	2	34	 	 
392	JP	.34	4.11	36426.30221	37.6	2	4	2	34	 	33.3333333333333
724	ES	.4	4.19	33763.39366	34	2	4	2	34	 	4
578	NO	.17	3.52	64893.05564	25	4	2	1	34	 	26.6666666666667
724	ES	.4	4.19	33763.39366	34	2	2	1	34	 	 
752	SE	.27	3.93	45143.52332	23	1	2	1	34	 	1.375
392	JP	.34	4.11	36426.30221	37.6	2	4	1	34	 	1.875
246	FI	.18	3.88	39754.48524	26.8	1	2	1	33	 	28.5714285714286
152	CL	.52	4.19	22333.1064	52.1	1	2	1	33	 	70.5882352941177
392	JP	.34	4.11	36426.30221	37.6	1	3	1	33	 	8.16326530612245
392	JP	.34	4.11	36426.30221	37.6	3	4	1	33	 	10
710	ZA	.71	4.35	13046.20783	63.1	2	2	2	32	 	6.66666666666667
710	ZA	.71	4.35	13046.20783	63.1	2	3	2	32	 	12.6666666666667
392	JP	.34	4.11	36426.30221	37.6	2	3	2	32	 	15
752	SE	.27	3.93	45143.52332	23	2	4	2	32	 	 
392	JP	.34	4.11	36426.30221	37.6	3	3	2	31	 	6
710	ZA	.71	4.35	13046.20783	63.1	2	4	2	31	 	133.333333333333
392	JP	.34	4.11	36426.30221	37.6	5	5	2	31	 	10
392	JP	.34	4.11	36426.30221	37.6	1	1	1	31	 	8.57142857142857
578	NO	.17	3.52	64893.05564	25	3	2	1	31	 	6
392	JP	.34	4.11	36426.30221	37.6	2	3	1	31	 	8.33333333333333
578	NO	.17	3.52	64893.05564	25	2	4	1	31	 	4.25
392	JP	.34	4.11	36426.30221	37.6	3	3	2	30	 	 
392	JP	.34	4.11	36426.30221	37.6	1	3	2	30	 	 
752	SE	.27	3.93	45143.52332	23	5	4	2	30	 	2
578	NO	.17	3.52	64893.05564	25	2	4	2	30	 	120
392	JP	.34	4.11	36426.30221	37.6	2	5	2	30	 	 
578	NO	.17	3.52	64893.05564	25	2	3	1	30	 	4.13793103448276
710	ZA	.71	4.35	13046.20783	63.1	2	2	2	29	 	 
246	FI	.18	3.88	39754.48524	26.8	2	3	2	29	 	.588235294117647
752	SE	.27	3.93	45143.52332	23	1	3	2	29	 	1.5
392	JP	.34	4.11	36426.30221	37.6	4	4	2	29	 	10
752	SE	.27	3.93	45143.52332	23	2	4	2	29	 	 
36	AU	.26	3.91	43901.55485	30.3	2	4	2	29	 	20
710	ZA	.71	4.35	13046.20783	63.1	2	5	1	29	 	8
32	AR	.47	4.25	18600	45.8	2	4	2	28	 	 
710	ZA	.71	4.35	13046.20783	63.1	1	4	2	28	 	4
392	JP	.34	4.11	36426.30221	37.6	2	1	1	28	 	 
392	JP	.34	4.11	36426.30221	37.6	3	3	1	28	 	 
710	ZA	.71	4.35	13046.20783	63.1	2	4	1	28	 	 
710	ZA	.71	4.35	13046.20783	63.1	2	2	2	27	 	20
710	ZA	.71	4.35	13046.20783	63.1	1	2	2	27	 	20
392	JP	.34	4.11	36426.30221	37.6	2	4	2	27	 	 
392	JP	.34	4.11	36426.30221	37.6	1	3	1	27	 	33.3333333333333
578	NO	.17	3.52	64893.05564	25	4	3	2	26	 	3.125
392	JP	.34	4.11	36426.30221	37.6	1	3	2	26	 	8
392	JP	.34	4.11	36426.30221	37.6	1	3	2	26	 	7.5
152	CL	.52	4.19	22333.1064	52.1	2	3	1	26	 	83.3333333333333
724	ES	.4	4.19	33763.39366	34	2	4	1	26	 	3.75
380	IT	.5	4.59	34757.84066	31.9	1	1	1	25	 	 
392	JP	.34	4.11	36426.30221	37.6	2	2	1	25	 	 
392	JP	.34	4.11	36426.30221	37.6	1	3	1	25	 	 
724	ES	.4	4.19	33763.39366	34	4	4	1	25	 	20
578	NO	.17	3.52	64893.05564	25	2	4	2	24	 	3.33333333333333
380	IT	.5	4.59	34757.84066	31.9	2	4	2	24	 	12.5
710	ZA	.71	4.35	13046.20783	63.1	3	1	1	24	 	48
578	NO	.17	3.52	64893.05564	25	2	4	1	24	 	3.33333333333333
380	IT	.5	4.59	34757.84066	31.9	1	4	1	24	 	50
578	NO	.17	3.52	64893.05564	25	3	5	1	24	 	3.6
710	ZA	.71	4.35	13046.20783	63.1	2	2	2	23	 	16.6666666666667
724	ES	.4	4.19	33763.39366	34	2	2	2	23	 	26.6666666666667
578	NO	.17	3.52	64893.05564	25	1	4	2	23	 	12
724	ES	.4	4.19	33763.39366	34	1	4	2	23	 	20
392	JP	.34	4.11	36426.30221	37.6	1	1	1	23	 	17.5
578	NO	.17	3.52	64893.05564	25	4	4	1	23	 	4.16666666666667
380	IT	.5	4.59	34757.84066	31.9	2	2	2	21	 	 
578	NO	.17	3.52	64893.05564	25	2	3	2	21	 	 
724	ES	.4	4.19	33763.39366	34	2	4	2	21	 	 
578	NO	.17	3.52	64893.05564	25	3	2	1	21	 	5.71428571428571
724	ES	.4	4.19	33763.39366	34	2	3	1	21	 	2
752	SE	.27	3.93	45143.52332	23	2	2	2	20	 	1.64705882352941
724	ES	.4	4.19	33763.39366	34	1	2	1	20	 	16.6666666666667
724	ES	.4	4.19	33763.39366	34	5	5	1	20	 	7.5
578	NO	.17	3.52	64893.05564	25	2	2	2	19	 	40
710	ZA	.71	4.35	13046.20783	63.1	1	2	2	19	 	12.5
380	IT	.5	4.59	34757.84066	31.9	1	3	2	19	 	8.33333333333333
724	ES	.4	4.19	33763.39366	34	2	2	2	18	 	8
724	ES	.4	4.19	33763.39366	34	1	3	2	18	 	 
156	CN	.6	4.27	13216.54189	47.3	2	4	2	18	 	7.5
724	ES	.4	4.19	33763.39366	34	2	2	1	18	 	 
724	ES	.4	4.19	33763.39366	34	2	3	1	18	 	 
752	SE	.27	3.93	45143.52332	23	2	5	2	17	 	1.33333333333333
380	IT	.5	4.59	34757.84066	31.9	1	4	1	17	 	3.57142857142857
380	IT	.5	4.59	34757.84066	31.9	2	4	2	16	 	8.88888888888889
710	ZA	.71	4.35	13046.20783	63.1	2	2	1	97	 	25
710	ZA	.71	4.35	13046.20783	63.1	3	4	2	86	 	5
724	ES	.4	4.19	33763.39366	34	2	4	2	86	 	5
756	CH	.46	4.2	56939.67029	28.7	1	3	2	83	 	25
710	ZA	.71	4.35	13046.20783	63.1	2	4	1	81	 	 
710	ZA	.71	4.35	13046.20783	63.1	2	2	2	78	 	 
710	ZA	.71	4.35	13046.20783	63.1	2	4	2	77	 	 
710	ZA	.71	4.35	13046.20783	63.1	1	5	2	76	 	2
710	ZA	.71	4.35	13046.20783	63.1	2	2	2	75	 	2
756	CH	.46	4.2	56939.67029	28.7	2	4	1	75	 	22.8571428571429
724	ES	.4	4.19	33763.39366	34	2	2	2	73	 	 
710	ZA	.71	4.35	13046.20783	63.1	2	4	2	73	 	 
724	ES	.4	4.19	33763.39366	34	2	4	1	73	 	11.1111111111111
710	ZA	.71	4.35	13046.20783	63.1	1	4	1	73	 	3
724	ES	.4	4.19	33763.39366	34	2	3	2	72	 	 
710	ZA	.71	4.35	13046.20783	63.1	3	3	2	71	 	14
724	ES	.4	4.19	33763.39366	34	2	3	2	71	 	3.33333333333333
710	ZA	.71	4.35	13046.20783	63.1	1	3	2	71	 	1
710	ZA	.71	4.35	13046.20783	63.1	2	4	2	71	 	2
710	ZA	.71	4.35	13046.20783	63.1	2	4	1	71	 	7.5
710	ZA	.71	4.35	13046.20783	63.1	2	2	2	70	 	 
710	ZA	.71	4.35	13046.20783	63.1	5	3	2	70	 	15.625
710	ZA	.71	4.35	13046.20783	63.1	2	4	1	69	 	9.28571428571429
710	ZA	.71	4.35	13046.20783	63.1	2	2	1	68	 	10
710	ZA	.71	4.35	13046.20783	63.1	1	2	1	68	 	 
710	ZA	.71	4.35	13046.20783	63.1	1	2	1	67	 	15
710	ZA	.71	4.35	13046.20783	63.1	2	2	2	66	 	7.89473684210526
710	ZA	.71	4.35	13046.20783	63.1	2	3	2	66	 	16.6666666666667
710	ZA	.71	4.35	13046.20783	63.1	1	3	2	66	 	53.3333333333333
710	ZA	.71	4.35	13046.20783	63.1	1	4	2	66	 	4.28571428571429
710	ZA	.71	4.35	13046.20783	63.1	2	4	2	65	 	6.66666666666667
710	ZA	.71	4.35	13046.20783	63.1	2	4	2	65	 	 
724	ES	.4	4.19	33763.39366	34	1	4	2	65	 	13.3333333333333
724	ES	.4	4.19	33763.39366	34	2	2	1	65	 	 
724	ES	.4	4.19	33763.39366	34	3	4	2	64	 	 
710	ZA	.71	4.35	13046.20783	63.1	2	4	2	64	 	 
710	ZA	.71	4.35	13046.20783	63.1	2	4	1	64	 	10
724	ES	.4	4.19	33763.39366	34	2	4	1	64	 	 
724	ES	.4	4.19	33763.39366	34	2	4	1	64	 	2.77777777777778
724	ES	.4	4.19	33763.39366	34	2	5	1	63	 	11.1111111111111
710	ZA	.71	4.35	13046.20783	63.1	2	3	2	62	 	5
710	ZA	.71	4.35	13046.20783	63.1	2	3	2	62	 	23.3333333333333
710	ZA	.71	4.35	13046.20783	63.1	4	2	1	62	 	4.375
710	ZA	.71	4.35	13046.20783	63.1	2	2	2	61	 	.222222222222222
710	ZA	.71	4.35	13046.20783	63.1	1	5	1	61	 	18.3333333333333
710	ZA	.71	4.35	13046.20783	63.1	1	5	1	61	 	24
710	ZA	.71	4.35	13046.20783	63.1	2	2	2	60	 	 
710	ZA	.71	4.35	13046.20783	63.1	1	3	2	60	 	10
710	ZA	.71	4.35	13046.20783	63.1	1	3	2	60	 	25
710	ZA	.71	4.35	13046.20783	63.1	2	4	2	59	 	33.3333333333333
710	ZA	.71	4.35	13046.20783	63.1	1	1	1	59	 	30
724	ES	.4	4.19	33763.39366	34	2	3	1	59	 	5
710	ZA	.71	4.35	13046.20783	63.1	2	3	2	58	 	10
710	ZA	.71	4.35	13046.20783	63.1	2	3	2	56	 	5
710	ZA	.71	4.35	13046.20783	63.1	2	3	2	56	 	20
710	ZA	.71	4.35	13046.20783	63.1	2	2	1	56	 	41.6666666666667
710	ZA	.71	4.35	13046.20783	63.1	2	4	1	56	 	16.6666666666667
710	ZA	.71	4.35	13046.20783	63.1	2	2	2	55	 	15
710	ZA	.71	4.35	13046.20783	63.1	4	3	2	55	 	2.85714285714286
710	ZA	.71	4.35	13046.20783	63.1	1	3	2	55	 	22.5
710	ZA	.71	4.35	13046.20783	63.1	2	4	2	55	 	42.8571428571429
710	ZA	.71	4.35	13046.20783	63.1	1	5	2	55	 	16.6666666666667
710	ZA	.71	4.35	13046.20783	63.1	3	2	2	54	 	2
710	ZA	.71	4.35	13046.20783	63.1	2	3	2	54	 	 
710	ZA	.71	4.35	13046.20783	63.1	2	4	2	54	 	4
710	ZA	.71	4.35	13046.20783	63.1	1	2	1	54	 	33.3333333333333
710	ZA	.71	4.35	13046.20783	63.1	2	2	2	53	 	6.66666666666667
710	ZA	.71	4.35	13046.20783	63.1	2	2	2	53	 	333.333333333333
710	ZA	.71	4.35	13046.20783	63.1	1	4	1	53	 	14
710	ZA	.71	4.35	13046.20783	63.1	2	5	2	52	 	1
710	ZA	.71	4.35	13046.20783	63.1	2	2	1	52	 	35
710	ZA	.71	4.35	13046.20783	63.1	2	2	2	51	 	20
710	ZA	.71	4.35	13046.20783	63.1	2	2	2	50	 	40
710	ZA	.71	4.35	13046.20783	63.1	2	4	2	50	 	 
710	ZA	.71	4.35	13046.20783	63.1	2	4	2	50	 	37.5
710	ZA	.71	4.35	13046.20783	63.1	2	4	2	50	 	5
710	ZA	.71	4.35	13046.20783	63.1	2	2	1	50	 	50
710	ZA	.71	4.35	13046.20783	63.1	1	2	1	50	 	15
710	ZA	.71	4.35	13046.20783	63.1	1	2	1	50	 	26.6666666666667
710	ZA	.71	4.35	13046.20783	63.1	1	3	1	50	 	5
710	ZA	.71	4.35	13046.20783	63.1	1	4	1	50	 	8.57142857142857
710	ZA	.71	4.35	13046.20783	63.1	2	5	1	50	 	8
710	ZA	.71	4.35	13046.20783	63.1	2	3	2	49	 	 
710	ZA	.71	4.35	13046.20783	63.1	2	4	2	49	 	 
710	ZA	.71	4.35	13046.20783	63.1	1	2	1	49	 	20
710	ZA	.71	4.35	13046.20783	63.1	2	3	1	49	 	16.6666666666667
710	ZA	.71	4.35	13046.20783	63.1	1	3	1	49	 	25
710	ZA	.71	4.35	13046.20783	63.1	1	3	2	48	 	 
710	ZA	.71	4.35	13046.20783	63.1	2	2	1	48	 	11.5384615384615
710	ZA	.71	4.35	13046.20783	63.1	2	2	2	47	 	87.5
710	ZA	.71	4.35	13046.20783	63.1	3	3	2	47	 	1.3
710	ZA	.71	4.35	13046.20783	63.1	2	3	2	47	 	22.2222222222222
710	ZA	.71	4.35	13046.20783	63.1	1	2	2	46	 	30
710	ZA	.71	4.35	13046.20783	63.1	1	2	1	46	 	6.66666666666667
756	CH	.46	4.2	56939.67029	28.7	1	2	1	46	 	10
710	ZA	.71	4.35	13046.20783	63.1	1	3	1	46	 	41.6666666666667
710	ZA	.71	4.35	13046.20783	63.1	5	2	2	45	 	15
710	ZA	.71	4.35	13046.20783	63.1	1	2	2	45	 	133.333333333333
710	ZA	.71	4.35	13046.20783	63.1	4	4	1	45	 	7.5
710	ZA	.71	4.35	13046.20783	63.1	2	2	2	44	 	10
710	ZA	.71	4.35	13046.20783	63.1	1	3	2	44	 	20
710	ZA	.71	4.35	13046.20783	63.1	1	3	2	44	 	30
710	ZA	.71	4.35	13046.20783	63.1	1	4	2	44	 	50
724	ES	.4	4.19	33763.39366	34	1	5	2	44	 	6
710	ZA	.71	4.35	13046.20783	63.1	2	1	1	44	 	14
710	ZA	.71	4.35	13046.20783	63.1	1	4	1	44	 	4
710	ZA	.71	4.35	13046.20783	63.1	2	2	2	43	 	 
710	ZA	.71	4.35	13046.20783	63.1	2	2	2	43	 	 
710	ZA	.71	4.35	13046.20783	63.1	2	2	2	43	 	1
710	ZA	.71	4.35	13046.20783	63.1	1	2	2	43	 	19.1666666666667
710	ZA	.71	4.35	13046.20783	63.1	1	4	2	43	 	32.4
710	ZA	.71	4.35	13046.20783	63.1	1	2	1	43	 	1.27906976744186
710	ZA	.71	4.35	13046.20783	63.1	1	4	1	43	 	8
710	ZA	.71	4.35	13046.20783	63.1	2	2	2	42	 	20
710	ZA	.71	4.35	13046.20783	63.1	1	3	2	42	 	13.3333333333333
710	ZA	.71	4.35	13046.20783	63.1	2	4	2	42	 	18.75
710	ZA	.71	4.35	13046.20783	63.1	2	4	2	42	 	62.5
710	ZA	.71	4.35	13046.20783	63.1	1	5	1	42	 	3.75
710	ZA	.71	4.35	13046.20783	63.1	2	2	2	41	 	8.57142857142857
710	ZA	.71	4.35	13046.20783	63.1	1	2	2	41	 	1.11111111111111
710	ZA	.71	4.35	13046.20783	63.1	1	2	2	41	 	15.3846153846154
710	ZA	.71	4.35	13046.20783	63.1	1	2	2	41	 	21.4285714285714
710	ZA	.71	4.35	13046.20783	63.1	1	4	2	41	 	13.3333333333333
710	ZA	.71	4.35	13046.20783	63.1	1	2	1	41	 	6
710	ZA	.71	4.35	13046.20783	63.1	1	2	1	41	 	7.5
826	GB-GBN	.5	3.97	39136.77424	32.3	1	1	2	40	 	4
710	ZA	.71	4.35	13046.20783	63.1	2	3	1	40	 	8.5
710	ZA	.71	4.35	13046.20783	63.1	2	2	2	39	 	 
710	ZA	.71	4.35	13046.20783	63.1	2	3	2	39	 	10
710	ZA	.71	4.35	13046.20783	63.1	3	4	2	39	 	4.33333333333333
710	ZA	.71	4.35	13046.20783	63.1	1	4	2	39	 	3.75
710	ZA	.71	4.35	13046.20783	63.1	2	2	1	39	 	4
710	ZA	.71	4.35	13046.20783	63.1	1	5	1	39	 	6.66666666666667
710	ZA	.71	4.35	13046.20783	63.1	1	3	2	38	 	1.33333333333333
710	ZA	.71	4.35	13046.20783	63.1	2	4	2	38	 	 
710	ZA	.71	4.35	13046.20783	63.1	2	4	2	38	 	4.5
710	ZA	.71	4.35	13046.20783	63.1	1	1	1	38	 	7.5
710	ZA	.71	4.35	13046.20783	63.1	2	2	1	38	 	20
710	ZA	.71	4.35	13046.20783	63.1	1	3	1	38	 	18.1818181818182
710	ZA	.71	4.35	13046.20783	63.1	2	3	2	37	 	66.6666666666667
710	ZA	.71	4.35	13046.20783	63.1	2	4	2	37	 	 
724	ES	.4	4.19	33763.39366	34	2	2	1	37	 	 
710	ZA	.71	4.35	13046.20783	63.1	2	3	2	36	 	15
710	ZA	.71	4.35	13046.20783	63.1	2	3	2	36	 	20
710	ZA	.71	4.35	13046.20783	63.1	1	5	2	36	 	 
710	ZA	.71	4.35	13046.20783	63.1	1	5	2	36	 	 
710	ZA	.71	4.35	13046.20783	63.1	2	2	1	36	 	15
710	ZA	.71	4.35	13046.20783	63.1	2	4	1	36	 	7.5
710	ZA	.71	4.35	13046.20783	63.1	1	2	2	35	 	8.57142857142857
710	ZA	.71	4.35	13046.20783	63.1	2	3	2	35	 	350
710	ZA	.71	4.35	13046.20783	63.1	2	3	1	35	 	22.2222222222222
710	ZA	.71	4.35	13046.20783	63.1	1	2	2	34	 	5
710	ZA	.71	4.35	13046.20783	63.1	1	3	2	34	 	40
710	ZA	.71	4.35	13046.20783	63.1	1	3	1	34	 	8
710	ZA	.71	4.35	13046.20783	63.1	3	4	1	34	 	40
710	ZA	.71	4.35	13046.20783	63.1	1	5	1	34	 	4.44444444444444
724	ES	.4	4.19	33763.39366	34	2	3	2	33	 	5.55555555555556
710	ZA	.71	4.35	13046.20783	63.1	2	4	1	33	 	.714285714285714
710	ZA	.71	4.35	13046.20783	63.1	2	2	1	32	 	2
710	ZA	.71	4.35	13046.20783	63.1	1	3	1	32	 	4.44444444444444
710	ZA	.71	4.35	13046.20783	63.1	1	4	1	32	 	 
710	ZA	.71	4.35	13046.20783	63.1	2	5	1	32	 	10
710	ZA	.71	4.35	13046.20783	63.1	1	2	2	31	 	2.71428571428571
710	ZA	.71	4.35	13046.20783	63.1	2	4	2	31	 	 
710	ZA	.71	4.35	13046.20783	63.1	2	2	2	30	 	4.375
710	ZA	.71	4.35	13046.20783	63.1	1	2	2	30	 	23.0769230769231
724	ES	.4	4.19	33763.39366	34	2	3	2	30	 	5.55555555555556
710	ZA	.71	4.35	13046.20783	63.1	1	4	2	30	 	8.57142857142857
710	ZA	.71	4.35	13046.20783	63.1	2	2	1	30	 	2
710	ZA	.71	4.35	13046.20783	63.1	1	3	1	30	 	40
710	ZA	.71	4.35	13046.20783	63.1	1	4	1	30	 	 
710	ZA	.71	4.35	13046.20783	63.1	1	2	2	29	 	33.3333333333333
710	ZA	.71	4.35	13046.20783	63.1	2	4	1	28	 	10
710	ZA	.71	4.35	13046.20783	63.1	2	2	2	27	 	.222222222222222
710	ZA	.71	4.35	13046.20783	63.1	2	2	2	27	 	10
710	ZA	.71	4.35	13046.20783	63.1	2	2	2	27	 	30
710	ZA	.71	4.35	13046.20783	63.1	2	3	2	27	 	 
710	ZA	.71	4.35	13046.20783	63.1	1	4	2	26	 	10
710	ZA	.71	4.35	13046.20783	63.1	2	2	2	25	 	5.55555555555556
710	ZA	.71	4.35	13046.20783	63.1	1	4	2	25	 	 
710	ZA	.71	4.35	13046.20783	63.1	1	3	1	25	 	40
710	ZA	.71	4.35	13046.20783	63.1	1	3	1	24	 	25
724	ES	.4	4.19	33763.39366	34	3	2	2	23	 	2.5
710	ZA	.71	4.35	13046.20783	63.1	1	2	2	23	 	20
840	US	.47	3.76	54629.49517	45	2	4	2	22	 	40
724	ES	.4	4.19	33763.39366	34	1	4	2	22	 	5
724	ES	.4	4.19	33763.39366	34	1	3	1	22	 	6
710	ZA	.71	4.35	13046.20783	63.1	3	3	1	21	 	3.25
710	ZA	.71	4.35	13046.20783	63.1	2	2	2	20	 	12.5
724	ES	.4	4.19	33763.39366	34	2	4	1	19	 	4
710	ZA	.71	4.35	13046.20783	63.1	1	4	1	19	 	11.1111111111111
724	ES	.4	4.19	33763.39366	34	2	3	1	18	 	5
710	ZA	.71	4.35	13046.20783	63.1	1	3	2	16	 	3.33333333333333
156	CN	.6	4.27	13216.54189	47.3	2	1	2	98	 	 
36	AU	.26	3.91	43901.55485	30.3	2	4	1	90	 	2.85714285714286
840	US	.47	3.76	54629.49517	45	4	2	1	89	 	 
710	ZA	.71	4.35	13046.20783	63.1	1	4	1	89	 	8
156	CN	.6	4.27	13216.54189	47.3	2	2	2	87	 	 
36	AU	.26	3.91	43901.55485	30.3	1	4	2	87	 	40
152	CL	.52	4.19	22333.1064	52.1	2	1	2	85	 	 
152	CL	.52	4.19	22333.1064	52.1	1	3	2	85	 	10
840	US	.47	3.76	54629.49517	45	1	6	1	85	 	 
554	NZ	.29	3.69	35217.08835	36.2	1	2	1	84	 	9.09090909090909
152	CL	.52	4.19	22333.1064	52.1	2	1	2	83	 	13.3333333333333
152	CL	.52	4.19	22333.1064	52.1	2	1	2	83	 	15
724	ES	.4	4.19	33763.39366	34	4	2	2	83	 	 
36	AU	.26	3.91	43901.55485	30.3	1	2	2	83	 	57.1428571428571
208	DK	.15	3.6	44862.50398	24.8	1	2	1	83	 	5
32	AR	.47	4.25	18600	45.8	2	1	2	82	 	 
156	CN	.6	4.27	13216.54189	47.3	1	1	2	82	 	2
724	ES	.4	4.19	33763.39366	34	2	2	2	82	 	4
156	CN	.6	4.27	13216.54189	47.3	2	3	2	82	 	10
710	ZA	.71	4.35	13046.20783	63.1	1	4	2	82	 	25
724	ES	.4	4.19	33763.39366	34	2	2	1	82	 	37.5
156	CN	.6	4.27	13216.54189	47.3	1	2	1	82	 	100
156	CN	.6	4.27	13216.54189	47.3	1	1	2	81	 	 
32	AR	.47	4.25	18600	45.8	1	4	2	80	 	 
